categoria,item,quantidade,ano,classificacao
BRANCAS E ROSADAS,Chenin Blanc,44622,2003,Viníferas
BRANCAS E ROSADAS,Chenin Blanc,386277,2004,Viníferas
BRANCAS E ROSADAS,Chenin Blanc,519802,2005,Viníferas
BRANCAS E ROSADAS,Chenin Blanc,400160,2006,Viníferas
BRANCAS E ROSADAS,Chenin Blanc,355185,2007,Viníferas
BRANCAS E ROSADAS,Chenin Blanc,362750,2008,Viníferas
BRANCAS E ROSADAS,Chenin Blanc,347230,2009,Viníferas
BRANCAS E ROSADAS,Chenin Blanc,73720,2010,Viníferas
BRANCAS E ROSADAS,Chenin Blanc,212900,2011,Viníferas
BRANCAS E ROSADAS,Chenin Blanc,257090,2012,Viníferas
BRANCAS E ROSADAS,Chenin Blanc,264090,2013,Viníferas
BRANCAS E ROSADAS,Chenin Blanc,146760,2014,Viníferas
BRANCAS E ROSADAS,Chenin Blanc,173321,2015,Viníferas
BRANCAS E ROSADAS,Chenin Blanc,60580,2016,Viníferas
BRANCAS E ROSADAS,Chenin Blanc,266524,2017,Viníferas
BRANCAS E ROSADAS,Chenin Blanc,387360,2018,Viníferas
BRANCAS E ROSADAS,Chenin Blanc,0,2019,Viníferas
BRANCAS E ROSADAS,Chenin Blanc,465377,2020,Viníferas
BRANCAS E ROSADAS,Chenin Blanc,49100,2021,Viníferas
BRANCAS E ROSADAS,Chenin Blanc,0,2022,Viníferas
BRANCAS E ROSADAS,Chenin Blanc,298406,2023,Viníferas
BRANCAS E ROSADAS,Chenin Blanc,0,2024,Viníferas
BRANCAS E ROSADAS,Clairette(1),146617,1970,Viníferas
BRANCAS E ROSADAS,Clairette(1),116887,1971,Viníferas
BRANCAS E ROSADAS,Clairette(1),120166,1972,Viníferas
BRANCAS E ROSADAS,Clairette(1),94006,1973,Viníferas
BRANCAS E ROSADAS,Clairette(1),116154,1974,Viníferas
BRANCAS E ROSADAS,Clairette(1),139266,1975,Viníferas
BRANCAS E ROSADAS,Clairette(1),144596,1976,Viníferas
BRANCAS E ROSADAS,Clairette(1),87281,1977,Viníferas
BRANCAS E ROSADAS,Clairette(1),86242,1978,Viníferas
BRANCAS E ROSADAS,Clairette(1),86382,1979,Viníferas
BRANCAS E ROSADAS,Clairette(1),29871,1980,Viníferas
BRANCAS E ROSADAS,Clairette(1),52133,1981,Viníferas
BRANCAS E ROSADAS,Clairette(1),67028,1982,Viníferas
BRANCAS E ROSADAS,Clairette(1),5834,1983,Viníferas
BRANCAS E ROSADAS,Clairette(1),11168,1984,Viníferas
BRANCAS E ROSADAS,Clairette(1),13929,1985,Viníferas
BRANCAS E ROSADAS,Clairette(1),12182,1986,Viníferas
BRANCAS E ROSADAS,Clairette(1),910,1987,Viníferas
BRANCAS E ROSADAS,Clairette(1),0,1988,Viníferas
BRANCAS E ROSADAS,Clairette(1),0,1989,Viníferas
BRANCAS E ROSADAS,Clairette(1),754,1990,Viníferas
BRANCAS E ROSADAS,Clairette(1),0,1991,Viníferas
BRANCAS E ROSADAS,Clairette(1),0,1992,Viníferas
BRANCAS E ROSADAS,Clairette(1),0,1993,Viníferas
BRANCAS E ROSADAS,Clairette(1),5228,1994,Viníferas
BRANCAS E ROSADAS,Clairette(1),0,1995,Viníferas
BRANCAS E ROSADAS,Clairette(1),153092,1996,Viníferas
BRANCAS E ROSADAS,Clairette(1),0,1997,Viníferas
BRANCAS E ROSADAS,Clairette(1),0,1998,Viníferas
BRANCAS E ROSADAS,Clairette(1),0,1999,Viníferas
BRANCAS E ROSADAS,Clairette(1),0,2000,Viníferas
BRANCAS E ROSADAS,Clairette(1),0,2001,Viníferas
BRANCAS E ROSADAS,Clairette(1),0,2002,Viníferas
BRANCAS E ROSADAS,Clairette(1),0,2003,Viníferas
BRANCAS E ROSADAS,Clairette(1),0,2004,Viníferas
BRANCAS E ROSADAS,Clairette(1),0,2005,Viníferas
BRANCAS E ROSADAS,Clairette(1),0,2006,Viníferas
BRANCAS E ROSADAS,Clairette(1),0,2007,Viníferas
BRANCAS E ROSADAS,Clairette(1),0,2008,Viníferas
BRANCAS E ROSADAS,Clairette(1),0,2009,Viníferas
BRANCAS E ROSADAS,Clairette(1),0,2010,Viníferas
BRANCAS E ROSADAS,Clairette(1),949,2011,Viníferas
BRANCAS E ROSADAS,Clairette(1),0,2012,Viníferas
BRANCAS E ROSADAS,Clairette(1),0,2013,Viníferas
BRANCAS E ROSADAS,Clairette(1),0,2014,Viníferas
BRANCAS E ROSADAS,Clairette(1),0,2015,Viníferas
BRANCAS E ROSADAS,Clairette(1),0,2016,Viníferas
BRANCAS E ROSADAS,Clairette(1),0,2017,Viníferas
BRANCAS E ROSADAS,Clairette(1),0,2018,Viníferas
BRANCAS E ROSADAS,Clairette(1),0,2019,Viníferas
BRANCAS E ROSADAS,Clairette(1),0,2020,Viníferas
BRANCAS E ROSADAS,Clairette(1),0,2021,Viníferas
BRANCAS E ROSADAS,Clairette(1),0,2022,Viníferas
BRANCAS E ROSADAS,Clairette(1),0,2023,Viníferas
BRANCAS E ROSADAS,Clairette(1),0,2024,Viníferas
BRANCAS E ROSADAS,Colombard,0,1970,Viníferas
BRANCAS E ROSADAS,Colombard,0,1971,Viníferas
BRANCAS E ROSADAS,Colombard,0,1972,Viníferas
BRANCAS E ROSADAS,Colombard,0,1973,Viníferas
BRANCAS E ROSADAS,Colombard,0,1974,Viníferas
BRANCAS E ROSADAS,Colombard,0,1975,Viníferas
BRANCAS E ROSADAS,Colombard,0,1976,Viníferas
BRANCAS E ROSADAS,Colombard,0,1977,Viníferas
BRANCAS E ROSADAS,Colombard,0,1978,Viníferas
BRANCAS E ROSADAS,Colombard,0,1979,Viníferas
BRANCAS E ROSADAS,Colombard,0,1980,Viníferas
BRANCAS E ROSADAS,Colombard,0,1981,Viníferas
BRANCAS E ROSADAS,Colombard,0,1982,Viníferas
BRANCAS E ROSADAS,Colombard,0,1983,Viníferas
BRANCAS E ROSADAS,Colombard,0,1984,Viníferas
BRANCAS E ROSADAS,Colombard,0,1985,Viníferas
BRANCAS E ROSADAS,Colombard,14480,1986,Viníferas
BRANCAS E ROSADAS,Colombard,23000,1987,Viníferas
BRANCAS E ROSADAS,Colombard,32200,1988,Viníferas
BRANCAS E ROSADAS,Colombard,28460,1989,Viníferas
BRANCAS E ROSADAS,Colombard,38460,1990,Viníferas
BRANCAS E ROSADAS,Colombard,26500,1991,Viníferas
BRANCAS E ROSADAS,Colombard,89500,1992,Viníferas
BRANCAS E ROSADAS,Colombard,128370,1993,Viníferas
BRANCAS E ROSADAS,Colombard,117660,1994,Viníferas
BRANCAS E ROSADAS,Colombard,0,1995,Viníferas
BRANCAS E ROSADAS,Colombard,203100,1996,Viníferas
BRANCAS E ROSADAS,Colombard,0,1997,Viníferas
BRANCAS E ROSADAS,Colombard,171673,1998,Viníferas
BRANCAS E ROSADAS,Colombard,282698,1999,Viníferas
BRANCAS E ROSADAS,Colombard,343181,2000,Viníferas
BRANCAS E ROSADAS,Colombard,276372,2001,Viníferas
BRANCAS E ROSADAS,Colombard,208977,2002,Viníferas
BRANCAS E ROSADAS,Colombard,153359,2003,Viníferas
BRANCAS E ROSADAS,Colombard,451264,2004,Viníferas
BRANCAS E ROSADAS,Colombard,654642,2005,Viníferas
BRANCAS E ROSADAS,Colombard,518836,2006,Viníferas
BRANCAS E ROSADAS,Colombard,593625,2007,Viníferas
BRANCAS E ROSADAS,Colombard,879719,2008,Viníferas
BRANCAS E ROSADAS,Colombard,717624,2009,Viníferas
BRANCAS E ROSADAS,Colombard,479201,2010,Viníferas
BRANCAS E ROSADAS,Colombard,445104,2011,Viníferas
BRANCAS E ROSADAS,Colombard,773273,2012,Viníferas
BRANCAS E ROSADAS,Colombard,673158,2013,Viníferas
BRANCAS E ROSADAS,Colombard,563589,2014,Viníferas
BRANCAS E ROSADAS,Colombard,512199,2015,Viníferas
BRANCAS E ROSADAS,Colombard,201659,2016,Viníferas
BRANCAS E ROSADAS,Colombard,535573,2017,Viníferas
BRANCAS E ROSADAS,Colombard,522866,2018,Viníferas
BRANCAS E ROSADAS,Colombard,0,2019,Viníferas
BRANCAS E ROSADAS,Colombard,467614,2020,Viníferas
BRANCAS E ROSADAS,Colombard,97713,2021,Viníferas
BRANCAS E ROSADAS,Colombard,0,2022,Viníferas
BRANCAS E ROSADAS,Colombard,374903,2023,Viníferas
BRANCAS E ROSADAS,Colombard,0,2024,Viníferas
BRANCAS E ROSADAS,Couderc 13,0,1970,Americanas e Híbridas
BRANCAS E ROSADAS,Couderc 13,0,1971,Americanas e Híbridas
BRANCAS E ROSADAS,Couderc 13,0,1972,Americanas e Híbridas
BRANCAS E ROSADAS,Couderc 13,0,1973,Americanas e Híbridas
BRANCAS E ROSADAS,Couderc 13,0,1974,Americanas e Híbridas
BRANCAS E ROSADAS,Couderc 13,0,1975,Americanas e Híbridas
BRANCAS E ROSADAS,Couderc 13,0,1976,Americanas e Híbridas
BRANCAS E ROSADAS,Couderc 13,0,1977,Americanas e Híbridas
BRANCAS E ROSADAS,Couderc 13,0,1978,Americanas e Híbridas
BRANCAS E ROSADAS,Couderc 13,0,1979,Americanas e Híbridas
BRANCAS E ROSADAS,Couderc 13,0,1980,Americanas e Híbridas
BRANCAS E ROSADAS,Couderc 13,0,1981,Americanas e Híbridas
BRANCAS E ROSADAS,Couderc 13,0,1982,Americanas e Híbridas
BRANCAS E ROSADAS,Couderc 13,322338,1983,Americanas e Híbridas
BRANCAS E ROSADAS,Couderc 13,589380,1984,Americanas e Híbridas
BRANCAS E ROSADAS,Couderc 13,906354,1985,Americanas e Híbridas
BRANCAS E ROSADAS,Couderc 13,982883,1986,Americanas e Híbridas
BRANCAS E ROSADAS,Couderc 13,1977492,1987,Americanas e Híbridas
BRANCAS E ROSADAS,Couderc 13,2218296,1988,Americanas e Híbridas
BRANCAS E ROSADAS,Couderc 13,2614887,1989,Americanas e Híbridas
BRANCAS E ROSADAS,Couderc 13,2790853,1990,Americanas e Híbridas
BRANCAS E ROSADAS,Couderc 13,2506363,1991,Americanas e Híbridas
BRANCAS E ROSADAS,Couderc 13,3007751,1992,Americanas e Híbridas
BRANCAS E ROSADAS,Couderc 13,2841307,1993,Americanas e Híbridas
BRANCAS E ROSADAS,Couderc 13,2341773,1994,Americanas e Híbridas
BRANCAS E ROSADAS,Couderc 13,3376162,1995,Americanas e Híbridas
BRANCAS E ROSADAS,Couderc 13,2627423,1996,Americanas e Híbridas
BRANCAS E ROSADAS,Couderc 13,3702369,1997,Americanas e Híbridas
BRANCAS E ROSADAS,Couderc 13,2598439,1998,Americanas e Híbridas
BRANCAS E ROSADAS,Couderc 13,4524048,1999,Americanas e Híbridas
BRANCAS E ROSADAS,Couderc 13,6123476,2000,Americanas e Híbridas
BRANCAS E ROSADAS,Couderc 13,7809061,2001,Americanas e Híbridas
BRANCAS E ROSADAS,Couderc 13,7605912,2002,Americanas e Híbridas
BRANCAS E ROSADAS,Couderc 13,8908218,2003,Americanas e Híbridas
BRANCAS E ROSADAS,Couderc 13,9332646,2004,Americanas e Híbridas
BRANCAS E ROSADAS,Couderc 13,7870793,2005,Americanas e Híbridas
BRANCAS E ROSADAS,Couderc 13,7903159,2006,Americanas e Híbridas
BRANCAS E ROSADAS,Couderc 13,11367849,2007,Americanas e Híbridas
BRANCAS E ROSADAS,Couderc 13,10071015,2008,Americanas e Híbridas
BRANCAS E ROSADAS,Couderc 13,11021450,2009,Americanas e Híbridas
BRANCAS E ROSADAS,Couderc 13,8001944,2010,Americanas e Híbridas
BRANCAS E ROSADAS,Couderc 13,10982813,2011,Americanas e Híbridas
BRANCAS E ROSADAS,Couderc 13,10185486,2012,Americanas e Híbridas
BRANCAS E ROSADAS,Couderc 13,8564745,2013,Americanas e Híbridas
BRANCAS E ROSADAS,Couderc 13,8990377,2014,Americanas e Híbridas
BRANCAS E ROSADAS,Couderc 13,7605648,2015,Americanas e Híbridas
BRANCAS E ROSADAS,Couderc 13,4286807,2016,Americanas e Híbridas
BRANCAS E ROSADAS,Couderc 13,7955879,2017,Americanas e Híbridas
BRANCAS E ROSADAS,Couderc 13,5524997,2018,Americanas e Híbridas
BRANCAS E ROSADAS,Couderc 13,0,2019,Americanas e Híbridas
BRANCAS E ROSADAS,Couderc 13,3794245,2020,Americanas e Híbridas
BRANCAS E ROSADAS,Couderc 13,33620117,2021,Americanas e Híbridas
BRANCAS E ROSADAS,Couderc 13,0,2022,Americanas e Híbridas
BRANCAS E ROSADAS,Couderc 13,4524468,2023,Americanas e Híbridas
BRANCAS E ROSADAS,Couderc 13,0,2024,Americanas e Híbridas
BRANCAS E ROSADAS,Delaware,22705,1970,Americanas e Híbridas
BRANCAS E ROSADAS,Delaware,22883,1971,Americanas e Híbridas
BRANCAS E ROSADAS,Delaware,7517,1972,Americanas e Híbridas
BRANCAS E ROSADAS,Delaware,0,1973,Americanas e Híbridas
BRANCAS E ROSADAS,Delaware,0,1974,Americanas e Híbridas
BRANCAS E ROSADAS,Delaware,0,1975,Americanas e Híbridas
BRANCAS E ROSADAS,Delaware,0,1976,Americanas e Híbridas
BRANCAS E ROSADAS,Delaware,0,1977,Americanas e Híbridas
BRANCAS E ROSADAS,Delaware,0,1978,Americanas e Híbridas
BRANCAS E ROSADAS,Delaware,19359,1979,Americanas e Híbridas
BRANCAS E ROSADAS,Delaware,18249,1980,Americanas e Híbridas
BRANCAS E ROSADAS,Delaware,4630,1981,Americanas e Híbridas
BRANCAS E ROSADAS,Delaware,23875,1982,Americanas e Híbridas
BRANCAS E ROSADAS,Delaware,0,1983,Americanas e Híbridas
BRANCAS E ROSADAS,Delaware,0,1984,Americanas e Híbridas
BRANCAS E ROSADAS,Delaware,0,1985,Americanas e Híbridas
BRANCAS E ROSADAS,Delaware,0,1986,Americanas e Híbridas
BRANCAS E ROSADAS,Delaware,0,1987,Americanas e Híbridas
BRANCAS E ROSADAS,Delaware,0,1988,Americanas e Híbridas
BRANCAS E ROSADAS,Delaware,0,1989,Americanas e Híbridas
BRANCAS E ROSADAS,Delaware,0,1990,Americanas e Híbridas
BRANCAS E ROSADAS,Delaware,0,1991,Americanas e Híbridas
BRANCAS E ROSADAS,Delaware,0,1992,Americanas e Híbridas
BRANCAS E ROSADAS,Delaware,0,1993,Americanas e Híbridas
BRANCAS E ROSADAS,Delaware,0,1994,Americanas e Híbridas
BRANCAS E ROSADAS,Delaware,0,1995,Americanas e Híbridas
BRANCAS E ROSADAS,Delaware,0,1996,Americanas e Híbridas
BRANCAS E ROSADAS,Delaware,0,1997,Americanas e Híbridas
BRANCAS E ROSADAS,Delaware,0,1998,Americanas e Híbridas
BRANCAS E ROSADAS,Delaware,0,1999,Americanas e Híbridas
BRANCAS E ROSADAS,Delaware,0,2000,Americanas e Híbridas
BRANCAS E ROSADAS,Delaware,0,2001,Americanas e Híbridas
BRANCAS E ROSADAS,Delaware,5360,2002,Americanas e Híbridas
BRANCAS E ROSADAS,Delaware,0,2003,Americanas e Híbridas
BRANCAS E ROSADAS,Delaware,0,2004,Americanas e Híbridas
BRANCAS E ROSADAS,Delaware,0,2005,Americanas e Híbridas
BRANCAS E ROSADAS,Delaware,0,2006,Americanas e Híbridas
BRANCAS E ROSADAS,Delaware,0,2007,Americanas e Híbridas
BRANCAS E ROSADAS,Delaware,0,2008,Americanas e Híbridas
BRANCAS E ROSADAS,Delaware,0,2009,Americanas e Híbridas
BRANCAS E ROSADAS,Delaware,0,2010,Americanas e Híbridas
BRANCAS E ROSADAS,Delaware,0,2011,Americanas e Híbridas
BRANCAS E ROSADAS,Delaware,0,2012,Americanas e Híbridas
BRANCAS E ROSADAS,Delaware,0,2013,Americanas e Híbridas
BRANCAS E ROSADAS,Delaware,0,2014,Americanas e Híbridas
BRANCAS E ROSADAS,Delaware,0,2015,Americanas e Híbridas
BRANCAS E ROSADAS,Delaware,0,2016,Americanas e Híbridas
BRANCAS E ROSADAS,Delaware,0,2017,Americanas e Híbridas
BRANCAS E ROSADAS,Delaware,0,2018,Americanas e Híbridas
BRANCAS E ROSADAS,Delaware,0,2019,Americanas e Híbridas
BRANCAS E ROSADAS,Delaware,0,2020,Americanas e Híbridas
BRANCAS E ROSADAS,Delaware,0,2021,Americanas e Híbridas
BRANCAS E ROSADAS,Delaware,0,2022,Americanas e Híbridas
BRANCAS E ROSADAS,Delaware,0,2023,Americanas e Híbridas
BRANCAS E ROSADAS,Delaware,0,2024,Americanas e Híbridas
BRANCAS E ROSADAS,Dona Zillá,0,1970,Americanas e Híbridas
BRANCAS E ROSADAS,Dona Zillá,0,1971,Americanas e Híbridas
BRANCAS E ROSADAS,Dona Zillá,0,1972,Americanas e Híbridas
BRANCAS E ROSADAS,Dona Zillá,0,1973,Americanas e Híbridas
BRANCAS E ROSADAS,Dona Zillá,0,1974,Americanas e Híbridas
BRANCAS E ROSADAS,Dona Zillá,0,1975,Americanas e Híbridas
BRANCAS E ROSADAS,Dona Zillá,0,1976,Americanas e Híbridas
BRANCAS E ROSADAS,Dona Zillá,0,1977,Americanas e Híbridas
BRANCAS E ROSADAS,Dona Zillá,0,1978,Americanas e Híbridas
BRANCAS E ROSADAS,Dona Zillá,0,1979,Americanas e Híbridas
BRANCAS E ROSADAS,Dona Zillá,0,1980,Americanas e Híbridas
BRANCAS E ROSADAS,Dona Zillá,0,1981,Americanas e Híbridas
BRANCAS E ROSADAS,Dona Zillá,0,1982,Americanas e Híbridas
BRANCAS E ROSADAS,Dona Zillá,0,1983,Americanas e Híbridas
BRANCAS E ROSADAS,Dona Zillá,0,1984,Americanas e Híbridas
BRANCAS E ROSADAS,Dona Zillá,0,1985,Americanas e Híbridas
BRANCAS E ROSADAS,Dona Zillá,0,1986,Americanas e Híbridas
BRANCAS E ROSADAS,Dona Zillá,0,1987,Americanas e Híbridas
BRANCAS E ROSADAS,Dona Zillá,0,1988,Americanas e Híbridas
BRANCAS E ROSADAS,Dona Zillá,0,1989,Americanas e Híbridas
BRANCAS E ROSADAS,Dona Zillá,0,1990,Americanas e Híbridas
BRANCAS E ROSADAS,Dona Zillá,0,1991,Americanas e Híbridas
BRANCAS E ROSADAS,Dona Zillá,0,1992,Americanas e Híbridas
BRANCAS E ROSADAS,Dona Zillá,0,1993,Americanas e Híbridas
BRANCAS E ROSADAS,Dona Zillá,0,1994,Americanas e Híbridas
BRANCAS E ROSADAS,Dona Zillá,0,1995,Americanas e Híbridas
BRANCAS E ROSADAS,Dona Zillá,0,1996,Americanas e Híbridas
BRANCAS E ROSADAS,Dona Zillá,0,1997,Americanas e Híbridas
BRANCAS E ROSADAS,Dona Zillá,0,1998,Americanas e Híbridas
BRANCAS E ROSADAS,Dona Zillá,0,1999,Americanas e Híbridas
BRANCAS E ROSADAS,Dona Zillá,89841,2000,Americanas e Híbridas
BRANCAS E ROSADAS,Dona Zillá,251529,2001,Americanas e Híbridas
BRANCAS E ROSADAS,Dona Zillá,83222,2002,Americanas e Híbridas
BRANCAS E ROSADAS,Dona Zillá,105665,2003,Americanas e Híbridas
BRANCAS E ROSADAS,Dona Zillá,51939,2004,Americanas e Híbridas
BRANCAS E ROSADAS,Dona Zillá,46844,2005,Americanas e Híbridas
BRANCAS E ROSADAS,Dona Zillá,13660,2006,Americanas e Híbridas
BRANCAS E ROSADAS,Dona Zillá,57310,2007,Americanas e Híbridas
BRANCAS E ROSADAS,Dona Zillá,29246,2008,Americanas e Híbridas
BRANCAS E ROSADAS,Dona Zillá,44650,2009,Americanas e Híbridas
BRANCAS E ROSADAS,Dona Zillá,35708,2010,Americanas e Híbridas
BRANCAS E ROSADAS,Dona Zillá,29190,2011,Americanas e Híbridas
BRANCAS E ROSADAS,Dona Zillá,23770,2012,Americanas e Híbridas
BRANCAS E ROSADAS,Dona Zillá,15330,2013,Americanas e Híbridas
BRANCAS E ROSADAS,Dona Zillá,12325,2014,Americanas e Híbridas
BRANCAS E ROSADAS,Dona Zillá,34170,2015,Americanas e Híbridas
BRANCAS E ROSADAS,Dona Zillá,7890,2016,Americanas e Híbridas
BRANCAS E ROSADAS,Dona Zillá,19110,2017,Americanas e Híbridas
BRANCAS E ROSADAS,Dona Zillá,15370,2018,Americanas e Híbridas
BRANCAS E ROSADAS,Dona Zillá,0,2019,Americanas e Híbridas
BRANCAS E ROSADAS,Dona Zillá,12610,2020,Americanas e Híbridas
BRANCAS E ROSADAS,Dona Zillá,10610,2021,Americanas e Híbridas
BRANCAS E ROSADAS,Dona Zillá,0,2022,Americanas e Híbridas
BRANCAS E ROSADAS,Dona Zillá,24890,2023,Americanas e Híbridas
BRANCAS E ROSADAS,Dona Zillá,0,2024,Americanas e Híbridas
BRANCAS E ROSADAS,Dut Chess,0,1970,Americanas e Híbridas
BRANCAS E ROSADAS,Dut Chess,0,1971,Americanas e Híbridas
BRANCAS E ROSADAS,Dut Chess,0,1972,Americanas e Híbridas
BRANCAS E ROSADAS,Dut Chess,0,1973,Americanas e Híbridas
BRANCAS E ROSADAS,Dut Chess,0,1974,Americanas e Híbridas
BRANCAS E ROSADAS,Dut Chess,0,1975,Americanas e Híbridas
BRANCAS E ROSADAS,Dut Chess,0,1976,Americanas e Híbridas
BRANCAS E ROSADAS,Dut Chess,0,1977,Americanas e Híbridas
BRANCAS E ROSADAS,Dut Chess,0,1978,Americanas e Híbridas
BRANCAS E ROSADAS,Dut Chess,0,1979,Americanas e Híbridas
BRANCAS E ROSADAS,Dut Chess,0,1980,Americanas e Híbridas
BRANCAS E ROSADAS,Dut Chess,0,1981,Americanas e Híbridas
BRANCAS E ROSADAS,Dut Chess,0,1982,Americanas e Híbridas
BRANCAS E ROSADAS,Dut Chess,0,1983,Americanas e Híbridas
BRANCAS E ROSADAS,Dut Chess,0,1984,Americanas e Híbridas
BRANCAS E ROSADAS,Dut Chess,0,1985,Americanas e Híbridas
BRANCAS E ROSADAS,Dut Chess,0,1986,Americanas e Híbridas
BRANCAS E ROSADAS,Dut Chess,0,1987,Americanas e Híbridas
BRANCAS E ROSADAS,Dut Chess,0,1988,Americanas e Híbridas
BRANCAS E ROSADAS,Dut Chess,0,1989,Americanas e Híbridas
BRANCAS E ROSADAS,Dut Chess,0,1990,Americanas e Híbridas
BRANCAS E ROSADAS,Dut Chess,0,1991,Americanas e Híbridas
BRANCAS E ROSADAS,Dut Chess,0,1992,Americanas e Híbridas
BRANCAS E ROSADAS,Dut Chess,0,1993,Americanas e Híbridas
BRANCAS E ROSADAS,Dut Chess,0,1994,Americanas e Híbridas
BRANCAS E ROSADAS,Dut Chess,0,1995,Americanas e Híbridas
BRANCAS E ROSADAS,Dut Chess,0,1996,Americanas e Híbridas
BRANCAS E ROSADAS,Dut Chess,0,1997,Americanas e Híbridas
BRANCAS E ROSADAS,Dut Chess,16342,1998,Americanas e Híbridas
BRANCAS E ROSADAS,Dut Chess,15706,1999,Americanas e Híbridas
BRANCAS E ROSADAS,Dut Chess,0,2000,Americanas e Híbridas
BRANCAS E ROSADAS,Dut Chess,0,2001,Americanas e Híbridas
BRANCAS E ROSADAS,Dut Chess,0,2002,Americanas e Híbridas
BRANCAS E ROSADAS,Dut Chess,0,2003,Americanas e Híbridas
BRANCAS E ROSADAS,Dut Chess,0,2004,Americanas e Híbridas
BRANCAS E ROSADAS,Dut Chess,0,2005,Americanas e Híbridas
BRANCAS E ROSADAS,Dut Chess,0,2006,Americanas e Híbridas
BRANCAS E ROSADAS,Dut Chess,0,2007,Americanas e Híbridas
BRANCAS E ROSADAS,Dut Chess,0,2008,Americanas e Híbridas
BRANCAS E ROSADAS,Dut Chess,0,2009,Americanas e Híbridas
BRANCAS E ROSADAS,Dut Chess,0,2010,Americanas e Híbridas
BRANCAS E ROSADAS,Dut Chess,0,2011,Americanas e Híbridas
BRANCAS E ROSADAS,Dut Chess,0,2012,Americanas e Híbridas
BRANCAS E ROSADAS,Dut Chess,0,2013,Americanas e Híbridas
BRANCAS E ROSADAS,Dut Chess,0,2014,Americanas e Híbridas
BRANCAS E ROSADAS,Dut Chess,0,2015,Americanas e Híbridas
BRANCAS E ROSADAS,Dut Chess,0,2016,Americanas e Híbridas
BRANCAS E ROSADAS,Dut Chess,0,2017,Americanas e Híbridas
BRANCAS E ROSADAS,Dut Chess,0,2018,Americanas e Híbridas
BRANCAS E ROSADAS,Dut Chess,0,2019,Americanas e Híbridas
BRANCAS E ROSADAS,Dut Chess,0,2020,Americanas e Híbridas
BRANCAS E ROSADAS,Dut Chess,0,2021,Americanas e Híbridas
BRANCAS E ROSADAS,Dut Chess,0,2022,Americanas e Híbridas
BRANCAS E ROSADAS,Dut Chess,0,2023,Americanas e Híbridas
BRANCAS E ROSADAS,Dut Chess,0,2024,Americanas e Híbridas
BRANCAS E ROSADAS,Flora,0,1970,Viníferas
BRANCAS E ROSADAS,Flora,0,1971,Viníferas
BRANCAS E ROSADAS,Flora,0,1972,Viníferas
BRANCAS E ROSADAS,Flora,0,1973,Viníferas
BRANCAS E ROSADAS,Flora,0,1974,Viníferas
BRANCAS E ROSADAS,Flora,0,1975,Viníferas
BRANCAS E ROSADAS,Flora,0,1976,Viníferas
BRANCAS E ROSADAS,Flora,0,1977,Viníferas
BRANCAS E ROSADAS,Flora,0,1978,Viníferas
BRANCAS E ROSADAS,Flora,0,1979,Viníferas
BRANCAS E ROSADAS,Flora,0,1980,Viníferas
BRANCAS E ROSADAS,Flora,0,1981,Viníferas
BRANCAS E ROSADAS,Flora,0,1982,Viníferas
BRANCAS E ROSADAS,Flora,28568,1983,Viníferas
BRANCAS E ROSADAS,Flora,28570,1984,Viníferas
BRANCAS E ROSADAS,Flora,53233,1985,Viníferas
BRANCAS E ROSADAS,Flora,52143,1986,Viníferas
BRANCAS E ROSADAS,Flora,73563,1987,Viníferas
BRANCAS E ROSADAS,Flora,132433,1988,Viníferas
BRANCAS E ROSADAS,Flora,163005,1989,Viníferas
BRANCAS E ROSADAS,Flora,184768,1990,Viníferas
BRANCAS E ROSADAS,Flora,212220,1991,Viníferas
BRANCAS E ROSADAS,Flora,335242,1992,Viníferas
BRANCAS E ROSADAS,Flora,423725,1993,Viníferas
BRANCAS E ROSADAS,Flora,345158,1994,Viníferas
BRANCAS E ROSADAS,Flora,476088,1995,Viníferas
BRANCAS E ROSADAS,Flora,346727,1996,Viníferas
BRANCAS E ROSADAS,Flora,585629,1997,Viníferas
BRANCAS E ROSADAS,Flora,311974,1998,Viníferas
BRANCAS E ROSADAS,Flora,496779,1999,Viníferas
BRANCAS E ROSADAS,Flora,581824,2000,Viníferas
BRANCAS E ROSADAS,Flora,452383,2001,Viníferas
BRANCAS E ROSADAS,Flora,215546,2002,Viníferas
BRANCAS E ROSADAS,Flora,323181,2003,Viníferas
BRANCAS E ROSADAS,Flora,259473,2004,Viníferas
BRANCAS E ROSADAS,Flora,339979,2005,Viníferas
BRANCAS E ROSADAS,Flora,251511,2006,Viníferas
BRANCAS E ROSADAS,Flora,176396,2007,Viníferas
BRANCAS E ROSADAS,Flora,176229,2008,Viníferas
BRANCAS E ROSADAS,Flora,131760,2009,Viníferas
BRANCAS E ROSADAS,Flora,35860,2010,Viníferas
BRANCAS E ROSADAS,Flora,37620,2011,Viníferas
BRANCAS E ROSADAS,Flora,68260,2012,Viníferas
BRANCAS E ROSADAS,Flora,72410,2013,Viníferas
BRANCAS E ROSADAS,Flora,45240,2014,Viníferas
BRANCAS E ROSADAS,Flora,25090,2015,Viníferas
BRANCAS E ROSADAS,Flora,1050,2016,Viníferas
BRANCAS E ROSADAS,Flora,5810,2017,Viníferas
BRANCAS E ROSADAS,Flora,2060,2018,Viníferas
BRANCAS E ROSADAS,Flora,0,2019,Viníferas
BRANCAS E ROSADAS,Flora,0,2020,Viníferas
BRANCAS E ROSADAS,Flora,0,2021,Viníferas
